filename,time_point,gm_max_raw,gm_max_forward,gm_max_reverse,I_max_raw,I_max_forward,I_max_reverse,I_min_raw,I_min_forward,I_min_reverse,Von_raw,Von_forward,Von_reverse,absgm_max_raw,absgm_max_forward,absgm_max_reverse,absI_max_raw,absI_max_forward,absI_max_reverse,absI_min_raw,absI_min_forward,absI_min_reverse
device_A_transfer_15.csv,14,0.0015622127599952712,5.87519439162101e-06,0.0015622127599952712,4.758698992258879e-05,3.135765919627752e-07,4.758698992258879e-05,2.0946533206900435e-09,2.0946533206900435e-09,2.717916690270673e-07,0.4308724832214764,-0.14899328859060407,0.4308724832214764,0.0015755795804048628,5.87519439162101e-06,0.0015755795804048628,4.758698992258879e-05,3.135765919627752e-07,4.758698992258879e-05,2.0946533206900435e-09,2.0946533206900435e-09,2.717916690270673e-07
device_A_transfer_16.csv,15,0.0007939004198989401,1.3736666147914452e-05,0.0007939004198989401,2.873784198450016e-05,3.090959406737831e-07,2.873784198450016e-05,1.3487797692425106e-09,1.3487797692425106e-09,2.0253128408838003e-07,-0.012080536912751683,-0.012080536912751683,0.28590604026845634,0.000801285580473834,1.3736666147914452e-05,0.000801285580473834,2.873784198450016e-05,3.090959406737831e-07,2.873784198450016e-05,1.3487797692425106e-09,1.3487797692425106e-09,2.0253128408838003e-07
device_A_transfer_17.csv,16,0.0006061803765614062,7.442964302007155e-06,0.0006061803765614062,1.9523457889522887e-05,2.6193627315735824e-07,1.9523457889522887e-05,1.4226827614900732e-09,1.4226827614900732e-09,1.6799369619792452e-07,0.24563758389261736,-0.46308724832214765,0.24563758389261736,0.0006061803765614062,7.442964302007155e-06,0.0006061803765614062,1.9523457889522887e-05,2.6193627315735824e-07,1.9523457889522887e-05,1.4226827614900732e-09,1.4226827614900732e-09,1.6799369619792452e-07
device_A_transfer_18.csv,17,0.0005688062365036251,4.2524545225862446e-06,0.0005688062365036251,2.0251382142712232e-05,1.695065948752874e-07,2.0251382142712232e-05,1.2867118777981985e-09,1.2867118777981985e-09,9.575090133169385e-08,0.2778523489932885,-0.16510067114093963,0.2778523489932885,0.0007612705548068178,4.799810951688135e-06,0.0007612705548068178,2.0251382142712232e-05,1.695065948752874e-07,2.0251382142712232e-05,1.2867118777981985e-09,1.2867118777981985e-09,9.575090133169385e-08
device_A_transfer_19.csv,18,0.0004680935910388103,6.4928433253726405e-06,0.0004680935910388103,1.5914453730882405e-05,1.3568161315178514e-07,1.5914453730882405e-05,5.350672264018119e-10,5.350672264018119e-10,6.319809590823348e-08,-0.09261744966442953,-0.09261744966442953,0.03624161073825494,0.0004680935910388103,6.4928433253726405e-06,0.0004680935910388103,1.5914453730882405e-05,1.3568161315178514e-07,1.5914453730882405e-05,5.350672264018119e-10,5.350672264018119e-10,6.319809590823348e-08
device_A_transfer_20.csv,19,0.00015198546960516456,2.2099781696049055e-06,0.00015198546960516456,7.845416288732356e-06,5.747808816354998e-08,7.845416288732356e-06,3.276784391905026e-10,3.276784391905026e-10,3.478487688786751e-08,-0.028187919463087296,-0.028187919463087296,0.4147651006711409,0.00015198546960516456,2.2099781696049055e-06,0.00015198546960516456,7.845416288732356e-06,5.747808816354998e-08,7.845416288732356e-06,3.276784391905026e-10,3.276784391905026e-10,3.478487688786751e-08
device_B_transfer_1.csv,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,-0.6,-0.004026845637583931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
device_B_transfer_2.csv,21,0.00019056144764977733,1.6679632534839444e-06,0.00019056144764977733,6.552999882743093e-06,5.643023777472248e-08,6.552999882743093e-06,3.272147957282665e-10,3.272147957282665e-10,4.426050822217118e-08,0.22953020134228186,-0.29395973154362415,0.22953020134228186,0.00019056144764977733,1.6679632534839444e-06,0.00019056144764977733,6.552999882743093e-06,5.643023777472248e-08,6.552999882743093e-06,3.272147957282665e-10,3.272147957282665e-10,4.426050822217118e-08
device_B_transfer_3.csv,22,0.0007689010437113928,3.4883015031761453e-06,0.0007689010437113928,1.803414065242946e-05,1.0332390223901154e-07,1.803414065242946e-05,5.545260699406657e-10,5.545260699406657e-10,3.495598921510285e-08,-0.004026845637583931,-0.5114093959731544,-0.004026845637583931,0.0007689010437113928,4.014572152904014e-06,0.0007689010437113928,1.803414065242946e-05,1.0332390223901154e-07,1.803414065242946e-05,5.545260699406657e-10,5.545260699406657e-10,3.495598921510285e-08
device_B_transfer_4.csv,23,0.0006855461276993274,6.434377066118974e-06,0.0006855461276993274,2.380111428895131e-05,1.8119434261735046e-07,2.380111428895131e-05,4.801119676520185e-10,4.801119676520185e-10,8.047388631976155e-08,0.2536912751677851,-0.05234899328859066,0.2536912751677851,0.0006855461276993274,6.434377066118974e-06,0.0006855461276993274,2.380111428895131e-05,1.8119434261735046e-07,2.380111428895131e-05,4.801119676520185e-10,4.801119676520185e-10,8.047388631976155e-08
device_B_transfer_5.csv,24,0.0010475559439516776,1.3413452024408225e-05,0.0010475559439516776,3.348689461256664e-05,2.221227025801512e-07,3.348689461256664e-05,2.840944354962459e-10,2.840944354962459e-10,1.9330726540131077e-07,-0.5758389261744966,-0.5758389261744966,0.19731543624161063,0.0012387901129610535,1.3413452024408225e-05,0.0012387901129610535,3.348689461256664e-05,2.221227025801512e-07,3.348689461256664e-05,2.840944354962459e-10,2.840944354962459e-10,1.9330726540131077e-07
device_B_transfer_6.csv,25,0.0011711916429618752,9.03132801650748e-06,0.0011711916429618752,3.5275221926451876e-05,2.6637839359829857e-07,3.5275221926451876e-05,1.5948003962207899e-09,1.5948003962207899e-09,1.2163244997336357e-07,0.28590604026845634,-0.06845637583892616,0.28590604026845634,0.0011711916429618752,1.7972621333429504e-05,0.0011711916429618752,3.5275221926451876e-05,2.6637839359829857e-07,3.5275221926451876e-05,1.5948003962207899e-09,1.5948003962207899e-09,1.2163244997336357e-07
device_B_transfer_7.csv,26,0.0024775900716710562,3.0672478108374276e-05,0.0024775900716710562,3.525479418074882e-05,3.7857539644232714e-07,3.525479418074882e-05,8.112479998996422e-10,8.112479998996422e-10,1.2011658592344532e-08,0.18120805369127513,-0.37449664429530205,0.18120805369127513,0.0024775900716710562,3.0672478108374276e-05,0.0024775900716710562,3.525479418074882e-05,3.7857539644232714e-07,3.525479418074882e-05,8.112479998996422e-10,8.112479998996422e-10,1.2011658592344532e-08
device_B_transfer_8.csv,27,0.0026168386496890255,3.2538920720309726e-05,0.0026168386496890255,5.877338556765749e-05,6.677418238208709e-07,5.877338556765749e-05,9.272792614894654e-11,9.272792614894654e-11,1.0781418706422908e-07,-0.46308724832214765,-0.46308724832214765,0.2053691275167785,0.003857607674010292,3.2538920720309726e-05,0.003857607674010292,5.877338556765749e-05,6.677418238208709e-07,5.877338556765749e-05,9.272792614894654e-11,9.272792614894654e-11,1.0781418706422908e-07
device_B_transfer_9.csv,28,0.0021066996385273695,2.0903573680207844e-05,0.0021066996385273695,5.258451310194851e-05,5.712287837652196e-07,5.258451310194851e-05,7.402176061831794e-10,7.402176061831794e-10,3.8643810549434417e-07,-0.6,-0.6,0.5677852348993288,0.0021162635813536342,2.0903573680207844e-05,0.0021162635813536342,5.258451310194851e-05,5.712287837652196e-07,5.258451310194851e-05,7.402176061831794e-10,7.402176061831794e-10,3.8643810549434417e-07
device_B_transfer_10.csv,29,0.004002681532176831,1.8085202954692495e-05,0.004002681532176831,7.200003694179316e-05,5.157881113616079e-07,7.200003694179316e-05,6.694282686110105e-10,6.694282686110105e-10,1.2738145841253354e-07,-0.2778523489932886,-0.2778523489932886,0.39060402684563755,0.004002681532176831,1.951926423328128e-05,0.004002681532176831,7.200003694179316e-05,5.157881113616079e-07,7.200003694179316e-05,6.694282686110105e-10,6.694282686110105e-10,1.2738145841253354e-07
device_B_transfer_11.csv,30,0.004524186392815998,2.3148416143209135e-05,0.004524186392815998,7.478710771403901e-05,7.093365209356405e-07,7.478710771403901e-05,3.300373655420072e-10,3.300373655420072e-10,1.524838500470733e-08,0.18926174496644288,-0.4791946308724832,0.18926174496644288,0.004524186392815998,4.003419940999153e-05,0.004524186392815998,7.478710771403901e-05,7.093365209356405e-07,7.478710771403901e-05,3.300373655420072e-10,3.300373655420072e-10,1.524838500470733e-08
device_B_transfer_12.csv,31,0.005466501141013837,2.7694934539475377e-05,0.005466501141013837,0.00012992349378520283,7.346102018085506e-07,0.00012992349378520283,1.4397532955311017e-09,1.4397532955311017e-09,4.5323470906314294e-07,0.3261744966442952,-0.31006711409395976,0.3261744966442952,0.005466501141013837,3.4643228270533965e-05,0.005466501141013837,0.00012992349378520283,7.346102018085506e-07,0.00012992349378520283,1.4397532955311017e-09,1.4397532955311017e-09,4.5323470906314294e-07
device_B_transfer_13.csv,32,0.005782467067351884,3.458843762665272e-05,0.005782467067351884,9.464493777770751e-05,8.644511284670858e-07,9.464493777770751e-05,3.4552228648521893e-10,3.4552228648521893e-10,7.697902836069925e-08,-0.4147651006711409,-0.4147651006711409,0.16510067114093951,0.005782467067351884,8.093646126383943e-05,0.005782467067351884,9.464493777770751e-05,8.644511284670858e-07,9.464493777770751e-05,3.4552228648521893e-10,3.4552228648521893e-10,7.697902836069925e-08
device_B_transfer_14.csv,33,0.0038548458719868985,2.6155041131196664e-05,0.0038548458719868985,0.0001024575930010383,6.903406665014263e-07,0.0001024575930010383,9.900231449694854e-10,9.900231449694854e-10,1.449382607587958e-07,-0.3503355704697987,-0.3503355704697987,0.020134228187919434,0.0038548458719868985,2.6155041131196664e-05,0.0038548458719868985,0.0001024575930010383,6.903406665014263e-07,0.0001024575930010383,9.900231449694854e-10,9.900231449694854e-10,1.449382607587958e-07
device_B_transfer_15.csv,34,0.005384220277619052,6.020328176601833e-05,0.005384220277619052,0.00019020662490222518,7.849352795357118e-07,0.00019020662490222518,1.6864043491972973e-09,1.6864043491972973e-09,5.184696755530761e-07,0.5275167785234899,-0.004026845637583931,0.5275167785234899,0.005384220277619052,6.020328176601833e-05,0.005384220277619052,0.00019020662490222518,7.849352795357118e-07,0.00019020662490222518,1.6864043491972973e-09,1.6864043491972973e-09,5.184696755530761e-07
device_B_transfer_16.csv,35,0.0026431858212307585,4.516696635603411e-05,0.0026431858212307585,0.00014468210917198537,1.2052481550316176e-06,0.00014468210917198537,7.706570929122506e-10,7.706570929122506e-10,1.4672678099672957e-07,-0.6,-0.6,0.0442953020134228,0.007378817677821234,4.516696635603411e-05,0.007378817677821234,0.00014468210917198537,1.2052481550316176e-06,0.00014468210917198537,7.706570929122506e-10,7.706570929122506e-10,1.4672678099672957e-07
device_B_transfer_17.csv,36,0.006758286489508532,6.0863864711742934e-05,0.006758286489508532,0.00017934077532208946,1.1579483571434115e-06,0.00017934077532208946,1.3470686538960256e-09,1.3470686538960256e-09,3.6754668790895945e-08,0.17315436241610727,-0.10067114093959734,0.17315436241610727,0.010792007924780904,6.0863864711742934e-05,0.010792007924780904,0.00017934077532208946,1.1579483571434115e-06,0.00017934077532208946,1.3470686538960256e-09,1.3470686538960256e-09,3.6754668790895945e-08
device_B_transfer_18.csv,37,0.005740465582329853,4.7089597201228556e-05,0.005740465582329853,0.000123270279926798,1.4031686093984933e-06,0.000123270279926798,3.6651288038765503e-09,3.6651288038765503e-09,2.5605281444330963e-07,0.14093959731543615,-0.39060402684563755,0.14093959731543615,0.005839902494902602,4.7089597201228556e-05,0.005839902494902602,0.000123270279926798,1.4031686093984933e-06,0.000123270279926798,3.6651288038765503e-09,3.6651288038765503e-09,2.5605281444330963e-07
device_B_transfer_19.csv,38,0.007471983428969526,0.00015039334788787952,0.007471983428969526,0.00018739366142242204,1.537368046775048e-06,0.00018739366142242204,8.309736878562433e-11,8.309736878562433e-11,1.389877544246332e-07,-0.5033557046979866,-0.5033557046979866,0.4550335570469798,0.007867521080582777,0.00015039334788787952,0.007867521080582777,0.00018739366142242204,1.537368046775048e-06,0.00018739366142242204,8.309736878562433e-11,8.309736878562433e-11,1.389877544246332e-07
device_B_transfer_20.csv,39,0.00830696611562381,0.00011238225623598083,0.00830696611562381,0.00019170947571593944,2.0530070459160815e-06,0.00019170947571593944,2.257790086911988e-10,2.257790086911988e-10,2.6600278079829044e-07,-0.559731543624161,-0.559731543624161,0.5919463087248321,0.00830696611562381,0.00011238225623598083,0.00830696611562381,0.00019170947571593944,2.0530070459160815e-06,0.00019170947571593944,2.257790086911988e-10,2.257790086911988e-10,2.6600278079829044e-07
stability_test_001_transfer.csv,40,0.0070374965528126375,6.360090257650663e-05,0.0070374965528126375,0.00015799089113811715,1.0914798177465871e-06,0.00015799089113811715,3.226478280497282e-09,3.226478280497282e-09,1.9102619000112728e-07,-0.06845637583892616,-0.06845637583892616,0.49530201342281865,0.0070374965528126375,6.360090257650663e-05,0.0070374965528126375,0.00015799089113811715,1.0914798177465871e-06,0.00015799089113811715,3.226478280497282e-09,3.226478280497282e-09,1.9102619000112728e-07
stability_test_002_transfer.csv,41,0.013468550308317227,3.940203184445972e-05,0.013468550308317227,0.00018372646498509722,1.3986155832781655e-06,0.00018372646498509722,1.7398179382498416e-09,1.7398179382498416e-09,1.0168732381784428e-07,0.6,-0.16510067114093963,0.6,0.013468550308317227,0.00014671771225715358,0.013468550308317227,0.00018372646498509722,1.3986155832781655e-06,0.00018372646498509722,1.7398179382498416e-09,1.7398179382498416e-09,1.0168732381784428e-07
stability_test_003_transfer.csv,42,0.01597853869634681,0.00013443273069150885,0.01597853869634681,0.00016541221436131937,2.0324603233087704e-06,0.00016541221436131937,2.3090468004331178e-09,2.3090468004331178e-09,1.0044716046544534e-07,-0.33422818791946307,-0.33422818791946307,0.5355704697986575,0.01597853869634681,0.00013443273069150885,0.01597853869634681,0.00016541221436131937,2.0324603233087704e-06,0.00016541221436131937,2.3090468004331178e-09,2.3090468004331178e-09,1.0044716046544534e-07
stability_test_004_transfer.csv,43,0.007048071700954934,7.900555774096992e-05,0.007048071700954934,0.00021408686508020078,1.3693089639808283e-06,0.00021408686508020078,2.244859337627097e-09,2.244859337627097e-09,4.145183120727012e-07,0.3503355704697986,-0.10872483221476514,0.3503355704697986,0.007322716432566309,7.900555774096992e-05,0.007322716432566309,0.00021408686508020078,1.3693089639808283e-06,0.00021408686508020078,2.244859337627097e-09,2.244859337627097e-09,4.145183120727012e-07
stability_test_005_transfer.csv,44,0.008460342484701082,8.92910329526037e-05,0.008460342484701082,0.00023339305495532277,1.7057342493535076e-06,0.00023339305495532277,6.382723125025914e-10,6.382723125025914e-10,3.080931457809436e-07,-0.2536912751677852,-0.2536912751677852,-0.004026845637583931,0.013832100258479469,8.92910329526037e-05,0.013832100258479469,0.00023339305495532277,1.7057342493535076e-06,0.00023339305495532277,6.382723125025914e-10,6.382723125025914e-10,3.080931457809436e-07
stability_test_006_transfer.csv,45,0.007803602489157728,0.00010940310649698327,0.007803602489157728,0.00019694691972253103,1.8217988188613756e-06,0.00019694691972253103,8.202483250935709e-10,8.202483250935709e-10,3.3094945586619624e-07,0.4469798657718119,-0.37449664429530205,0.4469798657718119,0.013867347478764289,0.00010940310649698327,0.013867347478764289,0.00019694691972253103,1.8217988188613756e-06,0.00019694691972253103,8.202483250935709e-10,8.202483250935709e-10,3.3094945586619624e-07
stability_test_007_transfer.csv,46,0.00836194781260967,7.171765067364969e-05,0.00836194781260967,0.000240482115103558,1.6371761948115831e-06,0.000240482115103558,2.11754953722949e-09,2.11754953722949e-09,3.494665106272301e-08,-0.26979865771812084,-0.26979865771812084,0.148993288590604,0.014575060883734428,7.901563385786018e-05,0.014575060883734428,0.000240482115103558,1.6371761948115831e-06,0.000240482115103558,2.11754953722949e-09,2.11754953722949e-09,3.494665106272301e-08
stability_test_008_transfer.csv,47,0.00790304718214194,8.055509852382215e-05,0.00790304718214194,0.0001710992132015348,1.7859832276728082e-06,0.0001710992132015348,2.017267126241764e-09,2.017267126241764e-09,1.4958773170262217e-07,0.2536912751677851,-0.4147651006711409,0.2536912751677851,0.00790304718214194,8.055509852382215e-05,0.00790304718214194,0.0001710992132015348,1.7859832276728082e-06,0.0001710992132015348,2.017267126241764e-09,2.017267126241764e-09,1.4958773170262217e-07
stability_test_009_transfer.csv,48,0.005840714299292049,9.026058660369267e-05,0.005840714299292049,0.00017399225821350595,1.6481327419075353e-06,0.00017399225821350595,1.3865230039330135e-09,1.3865230039330135e-09,1.8522146790655648e-07,-0.22953020134228191,-0.22953020134228191,0.11677852348993278,0.009045682435566553,9.026058660369267e-05,0.009045682435566553,0.00017399225821350595,1.6481327419075353e-06,0.00017399225821350595,1.3865230039330135e-09,1.3865230039330135e-09,1.8522146790655648e-07
stability_test_010_transfer.csv,49,0.010511149263201229,9.546266620303901e-05,0.010511149263201229,0.00026415993536240453,2.097589532357097e-06,0.00026415993536240453,1.868913659234861e-10,1.868913659234861e-10,4.87486138785681e-08,-0.4791946308724832,-0.4791946308724832,0.020134228187919434,0.010511149263201229,9.546266620303901e-05,0.010511149263201229,0.00026415993536240453,2.097589532357097e-06,0.00026415993536240453,1.868913659234861e-10,1.868913659234861e-10,4.87486138785681e-08
stability_test_011_transfer.csv,50,0.024127162189063245,0.0001084982710268854,0.024127162189063245,0.0004741687302611873,1.7404852234054359e-06,0.0004741687302611873,3.0154221677311315e-10,3.0154221677311315e-10,2.318973099017349e-07,-0.33422818791946307,-0.33422818791946307,0.30201342281879184,0.024127162189063245,0.0001084982710268854,0.024127162189063245,0.0004741687302611873,1.7404852234054359e-06,0.0004741687302611873,3.0154221677311315e-10,3.0154221677311315e-10,2.318973099017349e-07
stability_test_012_transfer.csv,51,0.00959149932265235,0.00019813807878302271,0.00959149932265235,0.0003061738812081587,2.814354364686608e-06,0.0003061738812081587,2.4280602570078713e-09,2.4280602570078713e-09,2.5860253200213773e-08,0.05234899328859055,-0.004026845637583931,0.05234899328859055,0.01537265384544416,0.00019813807878302271,0.01537265384544416,0.0003061738812081587,2.814354364686608e-06,0.0003061738812081587,2.4280602570078713e-09,2.4280602570078713e-09,2.5860253200213773e-08
stability_test_013_transfer.csv,52,0.017172946821761754,6.554939396892791e-05,0.017172946821761754,0.00039940962687975306,2.0253155943566504e-06,0.00039940962687975306,3.934489153759602e-09,3.934489153759602e-09,1.7628169910278163e-07,0.3825503355704697,-0.22953020134228191,-0.004026845637583931,0.017172946821761754,0.00016351781679627774,0.017172946821761754,0.00039940962687975306,2.0253155943566504e-06,0.00039940962687975306,3.934489153759602e-09,3.934489153759602e-09,1.7628169910278163e-07
stability_test_014_transfer.csv,53,0.019916347606993443,0.00014109802153283526,0.019916347606993443,0.0004530674925028714,2.572733195387134e-06,0.0004530674925028714,6.765480851314162e-09,6.765480851314162e-09,4.704988491173932e-07,-0.16510067114093963,-0.16510067114093963,0.261744966442953,0.0271057602517028,0.00014109802153283526,0.0271057602517028,0.0004530674925028714,2.572733195387134e-06,0.0004530674925028714,6.765480851314162e-09,6.765480851314162e-09,4.704988491173932e-07
stability_test_015_transfer.csv,54,0.012191594644442375,0.00012426868402836476,0.012191594644442375,0.000306544705820551,2.7078592214999834e-06,0.000306544705820551,2.7284008143374405e-09,2.7284008143374405e-09,1.9513791499197017e-07,0.0604026845637583,-0.3825503355704698,0.0604026845637583,0.03488262888902958,0.00012426868402836476,0.03488262888902958,0.000306544705820551,2.7078592214999834e-06,0.000306544705820551,2.7284008143374405e-09,2.7284008143374405e-09,1.9513791499197017e-07
stability_test_016_transfer.csv,55,0.009849733650871873,8.437852104720859e-05,0.009849733650871873,0.00027877590641893523,2.8011784140649926e-06,0.00027877590641893523,3.344927955578083e-10,3.344927955578083e-10,8.05895236213284e-07,-0.4389261744966443,-0.4389261744966443,0.18120805369127513,0.012816934501961542,8.437852104720859e-05,0.012816934501961542,0.00027877590641893523,2.8011784140649926e-06,0.00027877590641893523,3.344927955578083e-10,3.344927955578083e-10,8.05895236213284e-07
stability_test_017_transfer.csv,56,0.039265912983269806,0.00013693192143972183,0.039265912983269806,0.0004715187563129091,2.710156507493254e-06,0.0004715187563129091,1.998030155714314e-09,1.998030155714314e-09,1.1997564573122552e-07,-0.26174496644295303,-0.26174496644295303,0.012080536912751683,0.039265912983269806,0.00013693192143972183,0.039265912983269806,0.0004715187563129091,2.710156507493254e-06,0.0004715187563129091,1.998030155714314e-09,1.998030155714314e-09,1.1997564573122552e-07
stability_test_018_transfer.csv,57,0.014122819734131108,0.00026469271511053363,0.014122819734131108,0.00041740384542718713,4.691361057242855e-06,0.00041740384542718713,1.7085496833038732e-09,1.7085496833038732e-09,8.205048536415196e-07,0.30201342281879184,-0.03624161073825505,0.30201342281879184,0.021634995998070273,0.00026469271511053363,0.021634995998070273,0.00041740384542718713,4.691361057242855e-06,0.00041740384542718713,1.7085496833038732e-09,1.7085496833038732e-09,8.205048536415196e-07
